data_point;region;gender;age_group;count_zab;count_hosp;count_severe;count_death
2022.06.B_02-09-2022;Красноярский край;M;окт.19;27;4;0;0
2022.06.B_02-09-2022;Красноярский край;M;30-39;182;47;9;3
2022.06.B_02-09-2022;Красноярский край;F;0-9;59;28;0;0
2022.06.B_02-09-2022;Красноярский край;F;60-69;188;91;18;10
2022.06.B_02-09-2022;Курганская область;M;20-29;83;0;0;0
2022.06.B_02-09-2022;Курганская область;M;30-39;106;5;0;0
2022.06.B_02-09-2022;Курганская область;F;0-9;68;3;0;0
2022.06.B_02-09-2022;Курганская область;F;40-49;134;5;0;0
2022.06.B_02-09-2022;Курганская область;F;60-69;124;24;3;0
2022.06.B_02-09-2022;Курганская область;F;80+;57;24;3;2
2022.06.B_02-09-2022;Курская область;F;0-9;62;16;0;0
2022.06.B_02-09-2022;Ленинградская область;M;окт.19;42;4;0;0
2022.06.B_02-09-2022;Липецкая область;F;50-59;112;14;0;0
2022.06.B_02-09-2022;Московская область;M;80+;180;84;13;21
2022.06.B_02-09-2022;Московская область;F;окт.19;302;19;2;0
2022.06.B_02-09-2022;Мурманская область;F;70-79;26;10;1;1
2022.06.B_02-09-2022;Ненецкий автономный округ;F;окт.19;3;1;0;0
2022.06.B_02-09-2022;Ненецкий автономный округ;F;30-39;6;1;0;0
2022.06.B_02-09-2022;Нижегородская область;M;0-9;98;13;0;0
2022.06.B_02-09-2022;Нижегородская область;M;60-69;217;110;13;7
2022.06.B_02-09-2022;Нижегородская область;M;80+;81;50;11;7
2022.06.B_02-09-2022;Нижегородская область;F;окт.19;47;13;0;0
2022.06.B_02-09-2022;Нижегородская область;F;50-59;200;43;4;2
2022.06.B_02-09-2022;Новгородская область;M;20-29;49;1;0;0
2022.06.B_02-09-2022;Новгородская область;M;30-39;69;7;1;0
2022.06.B_02-09-2022;Новгородская область;F;0-9;56;12;0;0
2022.06.B_02-09-2022;Новгородская область;F;40-49;83;7;0;0
2022.06.B_02-09-2022;Новгородская область;F;50-59;77;9;1;0
2022.06.B_02-09-2022;Новгородская область;F;60-69;108;21;2;0
2022.06.B_02-09-2022;Омская область;F;40-49;113;45;7;2
2022.06.B_02-09-2022;Оренбургская область;M;50-59;37;19;4;4
2022.06.B_02-09-2022;Орловская область;M;0-9;42;0;0;0
2022.06.B_02-09-2022;Орловская область;M;60-69;98;45;15;7
2022.06.B_02-09-2022;Орловская область;M;80+;28;21;7;7
2022.06.B_02-09-2022;Орловская область;F;окт.19;14;0;0;0
2022.06.B_02-09-2022;Пензенская область;F;20-29;54;5;0;0
2022.06.B_02-09-2022;Пермский край;F;40-49;59;6;0;0
2022.06.B_02-09-2022;Пермский край;F;50-59;61;6;0;0
2022.06.B_02-09-2022;Приморский край;M;40-49;29;12;4;2
2022.06.B_02-09-2022;Псковская область;M;50-59;24;11;1;2
2022.06.B_02-09-2022;Республика Адыгея;F;20-29;5;2;0;0
2022.06.B_02-09-2022;Республика Алтай;M;0-9;15;4;0;0
2022.06.B_02-09-2022;Республика Алтай;M;40-49;9;3;2;1
2022.06.B_02-09-2022;Республика Алтай;M;60-69;26;19;3;1
2022.06.B_02-09-2022;Республика Башкортостан;M;80+;31;24;11;7
2022.06.B_02-09-2022;Республика Башкортостан;F;окт.19;42;11;1;0
2022.06.B_02-09-2022;Республика Башкортостан;F;50-59;118;19;6;1
2022.06.B_02-09-2022;Республика Бурятия;F;40-49;36;5;1;0
2022.06.B_02-09-2022;Республика Дагестан;F;20-29;7;0;0;0
2022.06.B_02-09-2022;Республика Дагестан;F;70-79;1;1;0;0
2022.06.B_02-09-2022;Республика Ингушетия;M;80+;3;2;1;0
2022.06.B_02-09-2022;Республика Ингушетия;F;окт.19;8;1;0;0
2022.06.B_02-09-2022;Республика Калмыкия;M;окт.19;11;0;0;0
2022.05.B_02-09-2022;Белгородская область;F;80+;81;44;19;13
2022.05.B_02-09-2022;Брянская область;M;50-59;50;10;2;2
2022.05.B_02-09-2022;Брянская область;F;20-29;19;1;0;0
2022.05.B_02-09-2022;Владимирская область;M;20-29;28;0;0;0
2022.05.B_02-09-2022;Владимирская область;M;30-39;47;11;1;0
2022.05.B_02-09-2022;Владимирская область;M;70-79;58;34;8;6
2022.05.B_02-09-2022;Владимирская область;F;40-49;59;9;0;0
2022.05.B_02-09-2022;Волгоградская область;M;20-29;264;15;0;0
2022.05.B_02-09-2022;Волгоградская область;M;70-79;229;101;37;18
2022.05.B_02-09-2022;Вологодская область;M;20-29;125;8;0;0
2022.05.B_02-09-2022;Вологодская область;M;70-79;95;39;11;3
2022.05.B_02-09-2022;Воронежская область;F;30-39;309;17;1;0
2022.05.B_02-09-2022;г. Москва;F;20-29;633;13;3;0
2022.05.B_02-09-2022;г. Москва;F;30-39;847;30;12;5
2022.05.B_02-09-2022;г. Москва;F;70-79;844;125;86;59
2022.05.B_02-09-2022;г. Санкт-Петербург;M;окт.19;219;68;2;0
2022.05.B_02-09-2022;г. Севастополь;M;окт.19;59;15;0;0
2022.05.B_02-09-2022;Еврейская автономная область;F;80+;15;14;0;1
2022.05.B_02-09-2022;Забайкальский край;F;60-69;87;41;5;3
2022.05.B_02-09-2022;Ивановская область;F;70-79;199;49;3;2
2022.05.B_02-09-2022;Иркутская область;F;20-29;120;32;0;0
2022.05.B_02-09-2022;Иркутская область;F;60-69;240;103;19;4
2022.05.B_02-09-2022;Кабардино-Балкарская Республика;F;30-39;89;5;0;0
2022.05.B_02-09-2022;Калининградская область;F;80+;32;25;5;5
2022.05.B_02-09-2022;Калужская область;F;70-79;98;35;8;5
2022.05.B_02-09-2022;Камчатский край;F;0-9;16;6;0;0
2022.05.B_02-09-2022;Камчатский край;F;60-69;43;12;1;1
2022.05.B_02-09-2022;Карачаево-Черкесская Республика;M;окт.19;8;0;0;0
2022.05.B_02-09-2022;Кемеровская область;M;0-9;246;22;2;0
2022.05.B_02-09-2022;Кемеровская область;M;80+;55;42;10;12
2022.05.B_02-09-2022;Кировская область;M;60-69;179;90;12;8
2022.05.B_02-09-2022;Кировская область;F;окт.19;69;3;1;0
2022.05.B_02-09-2022;Кировская область;F;20-29;86;5;0;0
2022.05.B_02-09-2022;Костромская область;M;60-69;65;21;4;3
2022.05.B_02-09-2022;Костромская область;F;20-29;17;1;0;0
2022.05.B_02-09-2022;Костромская область;F;70-79;66;16;6;4
2022.05.B_02-09-2022;Краснодарский край;M;окт.19;39;3;0;0
2022.05.B_02-09-2022;Красноярский край;F;60-69;222;77;16;9
2022.05.B_02-09-2022;Курганская область;F;50-59;141;8;2;1
2022.05.B_02-09-2022;Курская область;F;0-9;43;6;0;0
2022.05.B_02-09-2022;Курская область;F;60-69;156;72;17;4
2022.05.B_02-09-2022;Курская область;F;80+;83;48;19;11
2022.05.B_02-09-2022;Ленинградская область;F;60-69;225;42;11;8
2022.05.B_02-09-2022;Липецкая область;M;80+;43;20;6;4
2022.05.B_02-09-2022;Магаданская область;M;50-59;6;3;0;0
2022.05.B_02-09-2022;Магаданская область;F;окт.19;2;0;0;0
2022.05.B_02-09-2022;Московская область;M;0-9;486;58;2;0
2022.05.B_02-09-2022;Московская область;M;60-69;440;100;17;13
2022.05.B_02-09-2022;Московская область;M;80+;184;95;21;25
2022.05.B_02-09-2022;Мурманская область;M;20-29;19;3;1;0
2022.05.B_02-09-2022;Мурманская область;M;30-39;25;13;2;0
2022.05.B_02-09-2022;Мурманская область;M;70-79;25;17;3;2
2022.05.B_02-09-2022;Мурманская область;F;40-49;38;1;0;0
2022.05.B_02-09-2022;Ненецкий автономный округ;M;окт.19;4;0;0;0
2022.06.B_02-09-2022;Ханты-Мансийский автономный округ - Югра;M;0-9;42;4;0;0
2022.06.B_02-09-2022;Ханты-Мансийский автономный округ - Югра;M;60-69;35;10;1;0
2022.06.B_02-09-2022;Челябинская область;F;50-59;375;41;1;1
2022.06.B_02-09-2022;Челябинская область;F;70-79;308;104;18;10
2022.06.B_02-09-2022;Чеченская Республика;M;20-29;23;1;0;0
2022.06.B_02-09-2022;Чеченская Республика;M;60-69;9;1;0;0
2022.06.B_02-09-2022;Чеченская Республика;F;40-49;36;0;0;0
2022.06.B_02-09-2022;Чеченская Республика;F;70-79;10;3;2;0
2022.06.B_02-09-2022;Чувашская Республика;M;80+;26;22;6;5
2022.06.B_02-09-2022;Чукотский автономный округ;M;40-49;2;0;0;0
2022.06.B_02-09-2022;Ямало-Ненецкий автономный округ;F;30-39;18;5;0;0
2022.06.B_02-09-2022;Ямало-Ненецкий автономный округ;F;50-59;17;6;1;0
2022.06.B_02-09-2022;Ямало-Ненецкий автономный округ;F;70-79;2;2;1;0
2022.06.B_02-09-2022;Ярославская область;M;30-39;99;6;1;1
2022.06.B_02-09-2022;Ярославская область;F;0-9;86;6;0;0
2022.06.B_02-09-2022;Ярославская область;F;окт.19;35;0;0;0
2022.06.B_02-09-2022;Ярославская область;F;50-59;99;3;0;0
2022.06.B_02-09-2022;Ярославская область;F;60-69;147;16;4;2
2022.06_18-07-2022;Алтайский край;M;17-;251;22;2;0
2022.06_18-07-2022;Белгородская область;F;60+;210;57;20;7
2022.06_18-07-2022;Брянская область;F;17-;13;0;0;0
2022.06_18-07-2022;Волгоградская область;F;60+;1013;301;101;24
2022.06_18-07-2022;Вологодская область;F;17-;140;30;0;0
2022.06_18-07-2022;Воронежская область;M;60+;408;142;28;19
2022.06_18-07-2022;Воронежская область;F;18-59;1058;65;8;2
2022.06_18-07-2022;г. Санкт-Петербург;M;60+;687;369;139;77
2022.06_18-07-2022;г. Санкт-Петербург;F;18-59;1690;291;29;6
2022.06_18-07-2022;г. Севастополь;M;18-59;68;10;2;0
2022.06_18-07-2022;Еврейская автономная область;M;17-;38;0;0;0
2022.06_18-07-2022;Иркутская область;F;17-;218;38;1;0
2022.06_18-07-2022;Карачаево-Черкесская Республика;M;18-59;36;2;0;0
2022.06_18-07-2022;Кемеровская область;F;17-;165;8;2;0
2022.06_18-07-2022;Костромская область;M;60+;55;29;7;4
2022.06_18-07-2022;Костромская область;F;18-59;79;14;2;2
2022.06_18-07-2022;Красноярский край;F;17-;71;30;0;0
2022.06_18-07-2022;Курская область;F;60+;322;129;32;14
2022.06_18-07-2022;Ленинградская область;M;60+;188;76;18;13
2022.06_18-07-2022;Липецкая область;F;17-;67;9;0;0
2022.06_18-07-2022;Магаданская область;F;60+;6;2;0;0
2022.06_18-07-2022;Московская область;F;60+;1657;398;60;74
2022.06_18-07-2022;Мурманская область;F;17-;2;0;0;0
2022.06_18-07-2022;Мурманская область;F;60+;76;36;5;3
2022.06_18-07-2022;Ненецкий автономный округ;M;18-59;9;3;0;0
2022.06_18-07-2022;Новгородская область;M;18-59;202;26;4;2
2022.06_18-07-2022;Омская область;F;60+;591;370;93;50
2022.06_18-07-2022;Приморский край;F;18-59;240;37;11;3
2022.06_18-07-2022;Республика Адыгея;F;17-;1;0;0;0
2022.06_18-07-2022;Республика Башкортостан;F;60+;312;136;45;14
2022.06_18-07-2022;Республика Бурятия;F;60+;113;41;10;0
2022.06_18-07-2022;Республика Дагестан;M;18-59;25;4;0;0
2022.06_18-07-2022;Республика Дагестан;F;17-;10;0;0;0
2022.06_18-07-2022;Республика Ингушетия;F;60+;15;2;1;0
2022.06_18-07-2022;Республика Калмыкия;M;60+;25;4;1;1
2022.04.B_13-10-2022;Ставропольский край;M;50-59;171;43;4;2
2022.04.B_13-10-2022;Ставропольский край;M;70-79;217;97;23;13
2022.04.B_13-10-2022;Тамбовская область;M;окт.19;109;4;0;0
2022.04.B_13-10-2022;Тамбовская область;F;60-69;603;71;3;3
2022.04.B_13-10-2022;Тверская область;M;0-9;111;9;0;0
2022.04.B_13-10-2022;Тверская область;M;20-29;114;8;1;0
2022.04.B_13-10-2022;Тверская область;M;60-69;318;82;9;6
2022.04.B_13-10-2022;Тверская область;M;80+;101;45;12;13
2022.04.B_13-10-2022;Томская область;M;40-49;161;43;9;4
2022.04.B_13-10-2022;Томская область;F;30-39;227;30;3;1
2022.04.B_13-10-2022;Тульская область;M;20-29;254;7;2;0
2022.04.B_13-10-2022;Тульская область;F;40-49;378;18;3;1
2022.04.B_13-10-2022;Тюменская область;M;0-9;217;53;1;0
2022.04.B_13-10-2022;Тюменская область;M;окт.19;182;7;1;0
2022.04.B_13-10-2022;Удмуртская Республика;M;0-9;75;7;0;0
2022.04.B_13-10-2022;Удмуртская Республика;M;окт.19;74;4;0;0
2022.04.B_13-10-2022;Удмуртская Республика;M;20-29;81;7;0;0
2022.04.B_13-10-2022;Удмуртская Республика;M;60-69;167;64;10;6
2022.04.B_13-10-2022;Удмуртская Республика;F;40-49;155;20;0;0
2022.04.B_13-10-2022;Ульяновская область;F;30-39;256;23;2;0
2022.04.B_13-10-2022;Ульяновская область;F;40-49;304;16;1;1
2022.04.B_13-10-2022;Хабаровский край;F;30-39;235;38;3;1
2022.04.B_13-10-2022;Хабаровский край;F;50-59;232;46;3;1
2022.04.B_13-10-2022;Ханты-Мансийский автономный округ - Югра;M;70-79;61;31;4;1
2022.04.B_13-10-2022;Ханты-Мансийский автономный округ - Югра;F;60-69;233;49;2;1
2022.04.B_13-10-2022;Чувашская Республика;M;30-39;53;20;5;3
2022.04.B_13-10-2022;Чувашская Республика;M;70-79;96;65;12;6
2022.04.B_13-10-2022;Чувашская Республика;F;20-29;81;26;0;0
2022.04.B_13-10-2022;Чукотский автономный округ;M;0-9;13;1;0;0
2022.04.B_13-10-2022;Чукотский автономный округ;M;60-69;4;0;0;0
2022.04.B_13-10-2022;Чукотский автономный округ;F;40-49;7;1;0;0
2022.04.B_13-10-2022;Ямало-Ненецкий автономный округ;M;80+;2;1;0;0
2022.04.B_13-10-2022;Ямало-Ненецкий автономный округ;F;40-49;64;5;1;0
2022.04.B_13-10-2022;Ярославская область;F;окт.19;100;4;1;0
2022.04.B_13-10-2022;Ярославская область;F;70-79;255;82;14;11
2022.04_13-10-2022;Архангельская область;M;0-17;219;6;0;0
